paras,rewards
[ 3  1  5 15  1  1],0.9077132674582298
[ 3  4  0 11  8  0],0.8678013537737166
[ 9  8  6 12  8  1],0.7660898974843269
[4 2 7 8 2 1],0.9244930847691148
[ 6  7  1 15  5  1],0.838311160047953
[1 4 1 3 3 0],0.9438174339740519
[11  0 10  6  0  1],0.8848234705139437
[ 9  3 15 20  6  0],0.8309399045697103
[11  5 18  1  3  1],0.9407689089233423
[ 4  5  6 14  2  0],0.8878810462370408
[1 5 9 8 4 1],0.899584082815204
[ 5  9 18 17  6  1],0.7920198152835343
[10  9  8  3  0  1],0.9542410933625989
[11  5 12 17  4  1],0.8479749508419194
[9 6 3 9 2 0],0.9107663178451332
[ 2  2  4 10  5  0],0.8883953830192837
[ 0  0 12 15  6  1],0.6051221375309146
[ 0  6 10 19  0  0],0.8817814102292251
[ 6  3 10  2  6  1],0.9133127891689827
[ 6  8 16 18  7  1],0.7358243197256042
[0 3 7 0 3 0],0.9603433152768109
[ 5  5 13 19  3  0],0.8588916132849389
[7 3 8 0 7 1],0.8998276751977443
[ 5  7  7 17  0  0],0.9046589241181283
[ 5  2 18  9  6  0],0.8927168204936184
[ 6  0 20 14  2  0],0.8301638740601522
[ 8  7 20  9  1  1],0.9278026570705404
[ 2  6 14  9  4  0],0.897290254546282
[ 8  7  5 14  6  0],0.8675448318591943
[ 3  9 20  7  6  1],0.8617120613914866
[ 4  0 12 20  1  1],0.8352406547928741
[ 3  4  7 15  7  0],0.8505097855869852
[ 5  3 13  7  2  1],0.9300867881904757
[ 9  4 10  2  4  1],0.936952757558863
[2 6 9 4 0 0],0.9415313634243193
[ 3  6  1 18  4  0],0.8561009031019499
[ 6  8 15 12  2  1],0.9097454019998366
[ 0  8  9 10  8  0],0.8683111652197659
[ 3  2  7 13  7  0],0.8629681654235353
[ 9  2 13 14  7  0],0.8589026033871237
[ 5  3  6 12  1  0],0.9097512202892284
[10  7  9  9  1  0],0.9214490850545989
[ 5  0 14  4  8  1],0.5751337689378855
[ 7  9 14  5  1  1],0.9402616833836897
[0 5 8 7 3 1],0.9173777047287952
[ 7  3  0 19  6  0],0.8339890760970191
[11  0 12  9  1  0],0.8667823773582173
[ 9  3  8 13  8  0],0.8568659435093232
[ 9  8  0 20  6  1],0.7571930865275311
[ 4  9 14  3  1  1],0.9456008043203254
[ 9  3 12 10  3  0],0.9000880759718612
[ 8  8 10 14  4  0],0.875423959353689
[10  7 19  9  3  1],0.9079659105131577
[ 4  5 20  5  6  0],0.9049199713688443
[11  8  7  2  3  1],0.9496631339737416
[0 1 3 6 6 0],0.9039016414299441
[ 4  0 19  8  1  0],0.8637235086819222
[7 9 5 8 6 0],0.8965329718580979
[11  2 14  1  6  0],0.9349225624470536
[9 2 8 2 6 1],0.9166171896576156
[0 2 8 5 5 1],0.9077229646072164
[ 9  8  9 16  2  0],0.8825470971131975
[ 2  5  4 18  2  0],0.8695730875412064
[ 7  3 11 13  3  1],0.889153958660666
[1 2 6 6 2 1],0.9323825558891949
[ 0  8  4 20  4  1],0.8314238569517955
[6 9 9 9 7 0],0.885092921960448
[ 4  9  1 18  4  1],0.8421260184592343
[ 3  9  8 12  7  0],0.8642449567067552
[ 1  8 19 19  2  1],0.8827978007383279
[ 2  1 20  8  1  1],0.9242417346673852
[11  8 18 17  2  0],0.878221780779268
[ 0  5 12  8  2  0],0.9125458093318122
[5 6 4 4 6 1],0.9041594562976647
[ 7  4 18 17  1  1],0.9082192000446845
[0 8 0 0 7 0],0.9664435977612257
[ 2  9 19  9  8  0],0.8835647805754987
[ 6  8  3 20  0  1],0.9143246543418919
[ 7  4 14  9  4  0],0.9003439514097844
[11  1 20 11  0  1],0.9250041891683622
[ 7  5  7 12  0  1],0.927546135156018
[ 9  6 11 19  0  0],0.8977968336093358
[8 6 4 3 1 1],0.9588216386578525
[ 2  3  9 18  0  0],0.8977948941795384
[11  5 12 13  2  1],0.9046582776415293
[10  5  9 15  8  0],0.8451654928375565
[ 7  8 10 13  8  1],0.7569346251832114
[ 4  6 19 14  3  0],0.8822879892922788
[ 0  7 13 13  5  0],0.8713635691300701
[ 0  9 10 19  6  0],0.8210279960570099
[ 4  1 17 15  2  0],0.8868691810641316
[ 0  0 13 18  5  1],0.6679419495044887
[ 3  4 13 18  7  1],0.7353151547561543
[0 4 4 1 7 0],0.9445753631388353
[11  7 18 17  7  1],0.7533743492566554
[1 7 6 8 5 1],0.8800103229383345
[2 3 0 9 4 1],0.8932266319396678
[ 3  0  0 15  1  0],0.8555949705154953
[ 1  0  8 11  4  1],0.7200680041664124
[ 5  9  9 19  0  0],0.8985534698209208
[11  3  8  7  3  1],0.9206788728344326
[ 7  1 20 16  5  0],0.8583927919410744
[11  9 13 17  2  0],0.8751713162987611
[ 1  8 13  0  2  1],0.9567823928736557
[11  6 17  2  6  1],0.8960367364206298
[ 0  9  3 16  6  0],0.8543246439982664
[ 8  3 10  6  2  1],0.9318695120601502
[ 4  7 15 15  3  1],0.8833011474183863
[6 0 1 3 5 0],0.7973718657521522
[ 3  2 17 12  6  0],0.8769501613088411
[ 3  9 17 16  0  1],0.9189000278243529
[ 8  2 15 11  7  1],0.8123624944273717
[ 1  5  3 15  2  0],0.8883876253000944
[ 8  0 19 19  8  0],0.7216155398493347
[ 3  1  1 15  1  0],0.8990690995563619
[11  4  6 13  5  0],0.8751719627753602
[ 6  7  7 19  3  0],0.8604216940996856
[ 4  8  7 16  5  0],0.8583914989878763
[8 9 4 1 2 0],0.961614934747238
[0 9 4 0 0 0],0.9654259142989245
[ 1  9 13  0  2  0],0.954241739839198
[8 9 8 0 0 0],0.9593217529549152
[5 9 9 0 2 0],0.9598315644009644
[0 8 4 1 0 0],0.9578020157657541
[0 8 4 0 0 0],0.9633918403275206
[5 5 7 0 0 0],0.9605940189019413
[0 9 4 1 2 0],0.9621273320996836
[1 9 4 1 0 0],0.9603413758470136
[ 4  9 11  0  0  0],0.952716184360645
[2 9 4 0 0 0],0.9682243822011029
[3 9 3 0 0 0],0.968988129655278
[0 8 4 0 2 0],0.9651745641971949
[0 9 4 0 2 0],0.9687348401237511
[1 4 4 6 0 0],0.9354252626505126
[1 4 4 1 0 0],0.9580533658674837
[8 9 4 0 0 0],0.9661903082296988
[9 9 4 7 0 0],0.9341542896566848
[0 8 6 0 0 0],0.9616155812238372
[1 9 4 1 0 1],0.9689855437488817
[11  9  3  1  0  0],0.964666692180943
[ 0  4 13  1  0  0],0.9438180804506511
[1 9 4 3 2 0],0.9458528008986542
[0 9 3 1 0 0],0.9631424296555884
[ 8  9 20  0  6  0],0.9232279300646786
[2 5 0 0 0 0],0.9758508666406697
[1 9 4 0 0 0],0.9654272072521228
[0 8 3 0 0 0],0.9664410118548292
[3 8 5 1 0 0],0.9588151738918615
[ 1  9  4 16  2  0],0.881780763752626
[0 8 4 0 1 0],0.9672073452154009
[0 9 0 0 2 0],0.9755956376793455
[2 9 3 3 0 0],0.9499183629350658
[10  7  4  0  0  1],0.9722918836673118
[ 9  9 11  0  0  1],0.9600867933622886
[0 8 3 0 2 0],0.9672118705515945
[3 9 4 0 0 0],0.9656811432602488
[1 8 4 0 0 0],0.9639055306331643
[2 9 4 3 0 0],0.9504242955215204
[0 9 0 0 0 0],0.9755943447261473
[0 9 3 0 0 0],0.9674638671299232
[ 0  8 17  0  0  0],0.9392368886787983
[10  9  7  0  0  0],0.9608492478632655
[6 8 9 0 0 0],0.9555114198798278
[10  9  4  1  0  0],0.9618675778021657
[0 9 9 1 0 0],0.9501716524665926
[0 9 3 0 2 0],0.9669508233008786
[0 9 9 0 2 1],0.9611005979649951
[0 9 4 1 0 0],0.9577961974763622
[10  9  0  2  0  0],0.9544943828941257
[7 9 4 0 0 0],0.9659344327917756
[ 5  9 17  0  1  0],0.9453442824058031
[0 7 4 0 3 0],0.9631391972725928
[11  9 13  0  2  0],0.9537325748697478
[ 0  9 17  0  0  0],0.9377126261534435
[0 9 0 0 2 1],0.9738154997160675
[1 8 4 0 2 0],0.9659337863151765
[1 9 9 0 0 0],0.9542398004094007
[10  9  4  0  0  0],0.9674599882703285
[ 2  9 11  0  0  0],0.9519504974766726
[2 9 0 0 0 1],0.9806801761312565
[ 1  9 15  0  0  0],0.9461028580471855
[5 9 9 0 0 1],0.9641530018752993
[0 9 9 0 0 0],0.9552555444419045
[ 0  9 10  0  0  0],0.9511893359288938
[ 1  9 10  0  0  0],0.9547463794724544
[0 3 4 0 2 0],0.9649186887592718
[2 3 0 0 0 0],0.9763587386569216
[0 9 4 2 0 0],0.955258130348301
[4 9 4 0 0 0],0.9679678602865804
[0 9 7 0 0 0],0.9613597057859138
[11  9  3  0  0  0],0.9710209106734838
[0 9 0 2 0 0],0.9534741135254283
[0 9 3 0 1 0],0.9654278537287219
[0 3 4 0 0 0],0.9654285002053209
[10  9  9  0  0  0],0.9575448473746326
[1 9 0 0 0 0],0.9745792471702426
[0 9 4 0 1 0],0.9641562342582948
[0 5 4 0 0 0],0.9639022982501688
[0 7 4 1 0 0],0.9618669313255666
[0 6 4 0 0 0],0.966445537191023
[0 5 3 0 3 0],0.9633905473743223
[0 9 3 2 0 0],0.9509334604909705
[0 9 9 0 2 0],0.95754678680443
[0 8 0 0 0 0],0.9750871191864945
[9 9 4 0 0 0],0.9669521162540766
[1 9 0 1 0 0],0.967208638168599
[10  9  0  1  0  0],0.9666981802459507
[1 8 0 0 0 0],0.9766146140948448
[0 8 8 0 0 1],0.9628846147878678
[0 9 4 3 2 0],0.9438226057868447
[0 4 0 1 0 1],0.9707663281887587
[ 0  8 13  0  1  1],0.9588196992280552
[1 9 9 0 1 1],0.9636477157654437
[1 9 9 6 1 0],0.9295827950338185
[2 8 0 1 2 0],0.967462574176725
[10  9  0  0  0  0],0.9783915196751274
[ 0  9 17  2  0  0],0.9331320808581899
[ 0  9 19  0  0  0],0.9318598149111639
[0 2 7 0 8 0],0.9417872388622426
[8 9 4 0 1 0],0.9682250286777019
[2 9 3 0 0 0],0.9687322542173548
[ 0  9 20  0  0  0],0.9361877171514896
[1 8 9 1 0 0],0.9499183629350658
[ 0  7 20  1  0  0],0.9288138757668505
[0 9 4 0 2 1],0.9697479982498586
[0 9 3 1 1 0],0.9628852612644668
[0 9 0 3 0 0],0.9458553868050505
[0 4 4 0 0 0],0.9651713318141995
[0 9 0 1 3 0],0.9636503016718402
[ 0  9 11  0  0  0],0.9506801709594437
[10  8 17  0  0  0],0.9433102084343992
[0 7 4 0 1 0],0.9684828435454225
[0 9 0 1 1 1],0.9717840116510599
[0 8 3 1 0 0],0.9616142882706389
[0 9 4 0 7 1],0.9130498024884695
[6 8 3 0 0 0],0.9700038736877818
[0 9 3 0 0 1],0.9730517522618922
[0 9 0 0 3 0],0.9748338296549677
[ 0  9 13  1  0  0],0.943810969208061
[ 2  9 14  0  0  0],0.9471244203690812
[0 9 0 1 0 0],0.9661877223233024
[0 7 0 0 0 0],0.9727965233005682
[6 9 0 2 0 0],0.9549996690039813
[0 6 0 0 2 0],0.9735628566611396
[0 9 0 0 1 0],0.9750877656630936
[2 9 9 0 0 1],0.9633924868041197
[2 9 4 0 2 0],0.9669501768242794
[ 0  9 10  1  0  0],0.9491513830978952
[1 8 3 1 2 0],0.9639055306331643
[4 8 4 0 0 0],0.9656798503070505
[ 1  9 11  0  0  0],0.9506808174360428
[1 9 3 0 0 0],0.9666962408161535
[0 0 9 0 0 0],0.8838161306772282
[ 0  8 10  1  0  0],0.9499164235052685
[0 9 3 0 2 1],0.9692414191868048
[0 9 0 7 0 0],0.9272921991478921
[0 7 4 1 0 1],0.9674612812235268
[0 9 0 1 2 0],0.9651752106737941
[1 9 0 0 1 0],0.9753417016712196
[0 9 0 0 0 1],0.9781388766201997
[ 0  9 14  1  0  0],0.9394927641167217
[ 0  9  4 14  0  0],0.903632836460039
[2 9 0 1 0 0],0.9672073452154009
[0 8 3 0 1 1],0.9738161461926665
[ 0  8 15  0  0  0],0.9428003969883499
[0 8 3 0 3 0],0.9666975337693516
[11  8  4  1  0  0],0.9618662848489675
[8 9 0 0 3 0],0.9758502201640706
[0 8 3 2 0 0],0.9534754064786264
[0 9 3 1 3 0],0.9593243388613116
[ 0  9 17  2  3  0],0.930857000410642
[0 7 4 0 0 0],0.9654285002053209
[1 9 0 1 2 0],0.9656817897368478
[0 0 3 0 0 1],0.8784763632639931
[4 9 3 0 0 0],0.969242065663404
[0 1 0 1 0 0],0.9506821103892409
[6 9 4 0 0 0],0.966699473199149
[0 9 0 0 7 0],0.9651784430567896
[ 1  9 11  0  1  0],0.9560199383726788
[ 0  9 18  0  0  0],0.9354265556037109
[ 0  9 17  1  0  0],0.9402519862347031
[9 9 0 0 0 0],0.9781382301436006
[0 9 0 4 0 0],0.9407689089233423
[0 7 0 1 2 0],0.9661909547062979
[10  9  4  0  0  1],0.9738167926692656
[ 0  8 11  1  0  0],0.9471218344626848
[0 8 0 1 0 0],0.9654272072521228
[0 4 4 0 0 1],0.970513685133831
[ 0  8 20  1  0  0],0.931105764605975
[0 9 7 1 0 0],0.9537351607761443
[8 9 3 0 0 0],0.9712716142986142
[0 6 3 0 1 0],0.9694940622417326
[2 9 0 1 5 0],0.9618695172319631
[0 8 2 0 0 0],0.97000516664098
[4 9 3 1 0 0],0.9636464228122457
[0 9 0 1 1 0],0.9654323790649155
[0 9 2 0 0 0],0.9702578096959078
[7 9 0 8 1 0],0.9237345091277325
[ 0  8 15  1  2  0],0.9420431143001659
[0 4 3 1 0 0],0.9633905473743223
[0 9 6 0 0 0],0.958557359024141
[0 0 3 1 0 0],0.8805078513290008
[0 8 6 1 2 0],0.9557660023645529
[8 9 0 0 0 0],0.9776297116507495
[ 0  8 15  0  0  1],0.9550029013869767
[0 9 4 1 3 0],0.9565291033421288
[6 9 3 0 0 0],0.9689861902254807
[3 9 0 0 0 0],0.9771211931578985
[1 9 0 1 3 0],0.96491998171247
[1 9 4 0 2 0],0.9641601131178894
[1 9 0 0 2 0],0.9735609172313424
[1 9 3 0 3 0],0.9679697997163779
[8 8 4 0 0 0],0.9679691532397787
[10  8  0  0  1  0],0.9766120281884485
[1 9 4 0 1 0],0.9654304396351183
[0 9 5 0 0 0],0.9600842074558922
[5 9 3 0 0 0],0.97000516664098
[0 8 3 0 4 0],0.9651752106737941
[11  9  0  0  3  0],0.9740707286773915
[0 9 4 2 1 0],0.9537358072527433
[1 9 0 0 0 1],0.9768672571497725
[0 8 7 0 0 0],0.9565271639123316
[0 6 3 0 2 0],0.9689868367020797
[0 9 7 0 1 0],0.9600874398388877
[0 9 3 1 2 0],0.9611070627309861
[6 9 0 0 0 0],0.9768659641965745
[ 0  9 12  0  0  0],0.9494091979656156
[1 9 6 0 0 0],0.9616097629344451
[6 9 6 0 0 0],0.9613590593093146
[ 0  8  0 14  0  0],0.906944994667861
[0 3 2 0 0 0],0.9705149780870292
[5 9 0 0 2 0],0.9761054491253947
[ 0  8 20  0  0  0],0.9321163368256862
[1 8 0 1 0 0],0.9659324933619783
[1 9 4 1 1 0],0.9623793286780122
[1 8 4 1 0 0],0.9631391972725928
[0 9 9 1 1 0],0.9511945077416866
[0 6 3 0 0 0],0.9661909547062979
[0 9 4 1 1 0],0.9626313252563409
[7 9 4 7 0 0],0.9323793235061995
[ 0  4  7 13  0  0],0.9135576745047214
[0 8 0 0 1 0],0.9753436411010168
[7 9 0 1 2 0],0.966954055683874
[1 9 0 0 6 0],0.9677152172316528
[0 8 9 0 0 0],0.9600880863154868
[ 1  8 12  0  0  0],0.9494091979656156
[1 9 3 1 0 0],0.9618662848489675
[0 3 3 0 2 0],0.967201526926009
[0 8 0 0 0 1],0.9776303581273487
[0 8 2 0 1 0],0.9715287826897357
[1 9 0 0 1 1],0.9791552671293026
[0 9 0 5 0 0],0.9341523502268875
[0 8 3 0 1 0],0.966191601182897
[0 9 0 2 2 0],0.9527194167436406
[0 9 7 0 3 0],0.9544917969877293
[0 9 3 0 7 0],0.9588222851344517
[0 5 0 0 0 0],0.9750864727098953
[0 9 0 2 1 1],0.9633944262339169
[0 9 2 1 1 0],0.9646679851341413
[ 0  7 10  0  0  0],0.950936692873966
[0 9 0 0 1 1],0.9778817082290783
[1 8 0 0 0 1],0.9783921661517265
[0 9 2 0 2 0],0.9702571632193087
[0 9 0 0 3 1],0.9712754931582088
[0 5 4 0 2 0],0.9636522411016375
[0 8 0 1 1 0],0.9659376651747711
[2 9 0 0 0 0],0.9745811866000399
[0 9 4 7 0 0],0.9232266371114806
[1 8 0 1 0 1],0.9707663281887587
[1 9 4 7 0 0],0.9313629329970965
[7 9 0 0 0 0],0.9776297116507495
[1 8 0 1 1 0],0.9661883687999016
[1 9 3 0 0 1],0.9738180856224639
[9 9 3 0 0 0],0.9705104527508355
[4 9 0 1 0 0],0.9654278537287219
[3 9 4 0 0 1],0.9715274897365376
[1 9 2 0 0 0],0.9725458196754377
[ 0  9 11  1  7  0],0.933908757844347
[0 9 0 2 0 1],0.9628846147878678
[ 0  8 13  0  0  0],0.946105443953582
[10  9  3  0  2  0],0.9707669746653579
[0 8 9 0 1 0],0.960089379268685
[0 9 0 3 1 0],0.9481421038313824
[0 9 4 0 3 0],0.9631391972725928
[4 9 0 0 0 1],0.9791552671293026
[0 9 2 1 0 0],0.9631391972725928
[10  9  0  0  0  1],0.9801716576384054
[0 9 3 3 0 0],0.9486448040348414
[0 8 0 0 2 0],0.9738174391458647
[0 9 4 0 0 1],0.9697467052966604
[10  8  3  2  0  0],0.9550009619571795
[1 9 3 0 2 0],0.9682224427713055
[1 8 3 0 0 0],0.9674612812235268
[0 7 0 0 0 1],0.9786448092066542
[8 9 4 0 2 0],0.9677152172316528
[0 9 9 0 0 1],0.9577981369061596
[0 9 9 1 0 1],0.9565265174357325
[4 9 0 0 0 0],0.9778830011822763
[0 9 0 1 0 1],0.9697499376796559
[0 9 0 8 0 0],0.9255140006144114
[ 4  9 15  0  1  0],0.9519537298596681
[ 0  9  3 12  0  0],0.915596273812319
[1 9 0 1 1 0],0.9684783182092288
[1 9 4 0 3 0],0.9672073452154009
[10  9  3  0  0  0],0.9687309612641566
[11  9  0  0  2  0],0.9758495736874715
[0 9 5 0 1 0],0.9633944262339169
[5 9 0 0 0 0],0.9778842941354746
[9 9 3 0 1 0],0.971784658127659
[1 9 0 0 3 0],0.9728010486367619
[3 9 0 0 1 0],0.9771224861110968
[0 9 3 2 1 0],0.9519563157660644
[ 0  9 15  0  0  0],0.9448377033427495
[0 8 0 1 2 0],0.9623799751546114
[0 9 3 4 0 0],0.9427991040351518
[0 9 9 0 1 0],0.957038268311579
[0 8 3 0 0 1],0.974072668107189
[1 9 4 0 0 1],0.9735622101845406
[1 8 4 0 1 0],0.9661903082296988
[2 9 0 2 0 0],0.9570369753583807
[0 9 5 0 2 0],0.9651732712439969
[2 9 0 1 0 1],0.9715307221195331
[2 8 0 0 0 1],0.9786473951130507
[0 8 2 1 2 0],0.9674651600831213
[0 9 4 0 6 0],0.9572960831792995
[ 0  9 15  1  0  0],0.9422879996359044
[0 9 0 0 6 1],0.9524628948291181
[3 8 4 2 0 0],0.9562732279042057
[0 8 4 2 0 0],0.9544917969877293
[0 9 1 1 0 0],0.9649193352358709
[1 9 0 0 4 0],0.9717807792680644
[0 9 1 0 0 0],0.9722918836673118
[1 9 2 1 0 0],0.9641536483518984
[0 9 8 0 0 0],0.9522050799613976
[11  9  4  0  0  0],0.9664435977612257
[0 7 3 0 0 0],0.9684763787794315
[6 9 0 1 0 0],0.9666968872927526
[0 8 0 2 0 0],0.9537280495335543
[0 9 3 0 1 1],0.9727991092069646
[ 0  9 13  1  2  0],0.9428042758479446
[1 8 4 1 1 0],0.9618682242787648
[1 8 3 1 0 1],0.9689848972722825
[9 9 3 1 0 0],0.9626319717329399
[0 9 7 0 1 1],0.9682269681074992
[ 0  8 14  1  0  0],0.9450851745848845
[1 9 3 0 1 0],0.9712742002050107
[0 8 3 1 1 0],0.9649225676188664
[0 8 2 1 0 0],0.9633918403275206
[0 6 0 0 0 0],0.9710176782904884
[1 8 0 0 1 0],0.9766139676182457
[1 9 2 0 2 0],0.9725464661520369
[7 4 0 0 0 0],0.9776297116507495
[8 9 9 0 0 0],0.9567791604906603
[1 9 3 1 2 0],0.9628884936474624
[ 1  9 15  0  0  1],0.9555107734032287
[2 9 2 0 0 0],0.9735641496143379
[0 9 0 8 1 0],0.9211925631400765
[1 8 3 1 0 0],0.9638971264373761
[0 8 3 0 8 0],0.9580546588206819
[0 9 2 0 6 0],0.9631417831789892
[0 8 4 1 2 0],0.960090025745284
[0 8 2 0 2 0],0.9712729072518125
[10  9  2  1  0  0],0.9651706853376004
[5 8 4 0 0 0],0.9666968872927526
[1 8 9 0 0 0],0.955258130348301
[ 0  9  4 19  0  0],0.893228571369465
[ 0  9  3 16  1  0],0.8896657095365125
[1 9 7 0 1 0],0.9600861468856894
[7 9 3 1 0 0],0.9633924868041197
[1 9 4 1 3 0],0.9588209921812534
[0 8 2 1 1 0],0.9646673386575422
[4 9 3 0 0 1],0.9748338296549677
[1 9 0 0 2 1],0.9750864727098953
[1 9 2 1 1 0],0.9666988267225498
[ 0  9 17  0  1  0],0.9440707235055789
[ 0  9  0 17  0  0],0.8975474229374034
[ 0  9 16  0  0  0],0.9410150872122791
[0 8 8 0 2 0],0.9603446082300091
[5 9 4 1 1 0],0.9639035912033671
[11  9  3  0  2  0],0.97000516664098
[11  8  2  0  0  0],0.9733082741764146
[6 9 0 0 1 0],0.9758502201640706
[0 9 0 0 6 0],0.9661922476594962
[0 9 0 6 0 0],0.9306011249727186
[ 1  9 14  0  0  0],0.9491546154808906
[1 8 2 1 0 0],0.9656824362134468
[0 2 0 0 0 0],0.972039240612384
[0 9 4 1 0 1],0.9649186887592718
[1 9 0 1 0 1],0.9720379476591858
[11  8  4  0  0  0],0.9664429512846267
[0 8 2 2 0 0],0.9516978544217447
[1 9 2 0 1 0],0.973310213606212
[0 3 3 0 0 0],0.967710691895459
[0 8 4 2 2 0],0.9550100126295669
[1 8 7 0 0 0],0.9585605914071365
[ 0  8 17  1  0  0],0.937461276051714
[1 8 3 0 1 0],0.9694953551949308
[ 0  9 13  0  0  0],0.9501697130367954
[0 9 3 0 3 1],0.9651745641971949
[0 9 3 0 3 0],0.96491998171247
[1 9 4 0 7 0],0.9529701203687709
[ 4  8 10  1  0  0],0.9532201775173024
[11  8  0  1  2  1],0.9712754931582088
[0 9 0 7 2 0],0.9196618358487307
[0 9 2 1 0 1],0.968479611162427
[0 5 0 1 0 0],0.9661890152765007
[2 9 3 0 2 0],0.9692401262336067
[ 1  8 18  0  0  0],0.9394940570699197
[0 1 0 0 3 0],0.9496637804503407
[ 0  9  9 18  1  0],0.8889039015121346
[1 9 4 1 1 1],0.967463220653324
[0 9 9 2 0 0],0.9481362855419904
[1 7 3 0 0 0],0.9694940622417326
[0 9 3 1 2 1],0.9641555877816956
[ 0  9  0 16  0  0],0.8995743856662174
[0 8 4 1 0 1],0.9672041128324054
[11  8  0  0  0  0],0.9773757756426236
[0 8 4 4 0 0],0.9410170266420764
[0 8 4 0 4 0],0.9613597057859138
[1 8 3 1 1 0],0.9641575272114931
[0 8 4 1 1 0],0.9608570055824548
[10  8  0  0  0  0],0.9781382301436006
[1 9 3 1 1 0],0.9651739177205959
[ 0  8 11  0  0  0],0.9509315210611733
[0 9 2 0 1 0],0.9722918836673118
[0 8 0 1 2 1],0.9692407727102057
[8 9 2 1 0 0],0.9677145707550536
[1 7 3 1 0 0],0.9636470692888447
[0 9 0 9 0 0],0.9222070142193821
[0 9 4 0 5 0],0.9580520729142855
