agr_params,time,accuracy
[11  3  8  7  3  1],602.9872894287109,0.9206788728344326
[ 7  1 20 16  5  0],602.9872894287109,0.8583927919410744
[11  9 13 17  2  0],629.0812828540802,0.8751713162987611
[ 1  8 13  0  2  1],629.0812828540802,0.9567823928736557
[11  6 17  2  6  1],629.0812828540802,0.8960367364206298
[ 0  9  3 16  6  0],629.0812828540802,0.8543246439982664
[ 8  3 10  6  2  1],629.0812828540802,0.9318695120601502
[ 4  7 15 15  3  1],629.0812828540802,0.8833011474183863
[6 0 1 3 5 0],629.0812828540802,0.7973718657521522
[ 3  2 17 12  6  0],629.0812828540802,0.8769501613088411
[ 3  9 17 16  0  1],652.4096255302429,0.9189000278243529
[ 8  2 15 11  7  1],652.4096255302429,0.8123624944273717
[ 1  5  3 15  2  0],652.4096255302429,0.8883876253000944
[ 8  0 19 19  8  0],652.4096255302429,0.7216155398493347
[ 3  1  1 15  1  0],652.4096255302429,0.8990690995563619
[11  4  6 13  5  0],652.4096255302429,0.8751719627753602
[ 6  7  7 19  3  0],652.4096255302429,0.8604216940996856
[ 4  8  7 16  5  0],652.4096255302429,0.8583914989878763
[8 9 4 1 2 0],668.4254002571106,0.961614934747238
[0 9 4 0 0 0],668.4254002571106,0.9654259142989245
[ 1  9 13  0  2  0],668.4254002571106,0.954241739839198
[8 9 8 0 0 0],668.4254002571106,0.9593217529549152
[5 9 9 0 2 0],668.4254002571106,0.9598315644009644
[0 8 4 1 0 0],668.4254002571106,0.9578020157657541
[0 8 4 0 0 0],668.4254002571106,0.9633918403275206
[0 9 4 0 0 0],668.4254002571106,0.9654259142989245
[5 5 7 0 0 0],677.6442370414734,0.9605940189019413
[0 9 4 1 2 0],677.6442370414734,0.9621273320996836
[1 9 4 1 0 0],677.6442370414734,0.9603413758470136
[ 4  9 11  0  0  0],677.6442370414734,0.952716184360645
[0 9 4 0 0 0],677.6442370414734,0.9654259142989245
[2 9 4 0 0 0],677.6442370414734,0.9682243822011029
[3 9 3 0 0 0],677.6442370414734,0.968988129655278
[0 8 4 0 2 0],677.6442370414734,0.9651745641971949
[0 9 4 0 2 0],691.9881212711334,0.9687348401237511
[1 4 4 6 0 0],691.9881212711334,0.9354252626505126
[1 4 4 1 0 0],691.9881212711334,0.9580533658674837
[8 9 4 0 0 0],691.9881212711334,0.9661903082296988
[9 9 4 7 0 0],691.9881212711334,0.9341542896566848
[0 8 6 0 0 0],691.9881212711334,0.9616155812238372
[1 9 4 1 0 1],691.9881212711334,0.9689855437488817
[11  9  3  1  0  0],691.9881212711334,0.964666692180943
[ 0  4 13  1  0  0],703.8163566589355,0.9438180804506511
[1 9 4 3 2 0],703.8163566589355,0.9458528008986542
[0 9 3 1 0 0],703.8163566589355,0.9631424296555884
[ 8  9 20  0  6  0],703.8163566589355,0.9232279300646786
[2 5 0 0 0 0],703.8163566589355,0.9758508666406697
[1 9 4 0 0 0],703.8163566589355,0.9654272072521228
[0 8 3 0 0 0],703.8163566589355,0.9664410118548292
[3 8 5 1 0 0],703.8163566589355,0.9588151738918615
[0 9 3 1 0 0],707.4726405143738,0.9631424296555884
[ 1  9  4 16  2  0],707.4726405143738,0.881780763752626
[0 9 4 0 0 0],707.4726405143738,0.9654259142989245
[0 8 4 0 1 0],707.4726405143738,0.9672073452154009
[0 9 0 0 2 0],707.4726405143738,0.9755956376793455
[0 9 4 1 2 0],707.4726405143738,0.9621273320996836
[2 9 3 3 0 0],707.4726405143738,0.9499183629350658
[0 9 4 0 0 0],707.4726405143738,0.9654259142989245
[10  7  4  0  0  1],720.0196318626404,0.9722918836673118
[0 8 4 0 0 0],720.0196318626404,0.9633918403275206
[ 9  9 11  0  0  1],720.0196318626404,0.9600867933622886
[0 8 3 0 2 0],720.0196318626404,0.9672118705515945
[3 9 4 0 0 0],720.0196318626404,0.9656811432602488
[1 8 4 0 0 0],720.0196318626404,0.9639055306331643
[2 9 4 3 0 0],720.0196318626404,0.9504242955215204
[0 9 0 0 0 0],720.0196318626404,0.9755943447261473
[8 9 4 0 0 0],731.3166122436523,0.9661903082296988
[0 9 3 0 0 0],731.3166122436523,0.9674638671299232
[ 0  8 17  0  0  0],731.3166122436523,0.9392368886787983
[10  9  7  0  0  0],731.3166122436523,0.9608492478632655
[6 8 9 0 0 0],731.3166122436523,0.9555114198798278
[6 8 9 0 0 0],731.3166122436523,0.9555114198798278
[10  9  4  1  0  0],731.3166122436523,0.9618675778021657
[0 8 4 0 0 0],731.3166122436523,0.9633918403275206
[0 9 9 1 0 0],741.1604545116425,0.9501716524665926
[0 9 3 0 2 0],741.1604545116425,0.9669508233008786
[0 9 9 0 2 1],741.1604545116425,0.9611005979649951
[0 9 4 1 0 0],741.1604545116425,0.9577961974763622
[0 9 9 1 0 0],741.1604545116425,0.9501716524665926
[10  9  0  2  0  0],741.1604545116425,0.9544943828941257
[0 9 4 0 0 0],741.1604545116425,0.9654259142989245
[7 9 4 0 0 0],741.1604545116425,0.9659344327917756
[ 5  9 17  0  1  0],752.7074372768402,0.9453442824058031
[0 9 4 0 0 0],752.7074372768402,0.9654259142989245
[0 7 4 0 3 0],752.7074372768402,0.9631391972725928
[11  9 13  0  2  0],752.7074372768402,0.9537325748697478
[ 0  9 17  0  0  0],752.7074372768402,0.9377126261534435
[0 9 0 0 2 1],752.7074372768402,0.9738154997160675
[1 8 4 0 2 0],752.7074372768402,0.9659337863151765
[1 9 9 0 0 0],752.7074372768402,0.9542398004094007
[10  9  4  0  0  0],757.3324801921844,0.9674599882703285
[8 9 4 0 0 0],757.3324801921844,0.9661903082296988
[0 9 4 0 0 0],757.3324801921844,0.9654259142989245
[0 9 0 0 0 0],757.3324801921844,0.9755943447261473
[0 9 0 0 0 0],757.3324801921844,0.9755943447261473
[ 2  9 11  0  0  0],757.3324801921844,0.9519504974766726
[0 9 0 0 2 0],757.3324801921844,0.9755956376793455
[0 9 4 0 0 0],757.3324801921844,0.9654259142989245
[2 9 0 0 0 1],766.4575660228729,0.9806801761312565
[ 1  9 15  0  0  0],766.4575660228729,0.9461028580471855
[5 9 9 0 0 1],766.4575660228729,0.9641530018752993
[0 9 9 0 0 0],766.4575660228729,0.9552555444419045
[ 0  9 10  0  0  0],766.4575660228729,0.9511893359288938
[ 1  9 10  0  0  0],766.4575660228729,0.9547463794724544
[0 3 4 0 2 0],766.4575660228729,0.9649186887592718
[2 3 0 0 0 0],766.4575660228729,0.9763587386569216
[0 9 4 0 0 0],774.0357620716095,0.9654259142989245
[0 9 4 2 0 0],774.0357620716095,0.955258130348301
[4 9 4 0 0 0],774.0357620716095,0.9679678602865804
[0 9 4 1 2 0],774.0357620716095,0.9621273320996836
[0 9 7 0 0 0],774.0357620716095,0.9613597057859138
[0 9 4 0 0 0],774.0357620716095,0.9654259142989245
[0 9 4 0 2 0],774.0357620716095,0.9687348401237511
[11  9  3  0  0  0],774.0357620716095,0.9710209106734838
[0 9 4 0 0 0],780.8014497756958,0.9654259142989245
[0 9 0 2 0 0],780.8014497756958,0.9534741135254283
[0 9 3 0 1 0],780.8014497756958,0.9654278537287219
[1 8 4 0 2 0],780.8014497756958,0.9659337863151765
[0 3 4 0 0 0],780.8014497756958,0.9654285002053209
[0 9 0 2 0 0],780.8014497756958,0.9534741135254283
[10  9  9  0  0  0],780.8014497756958,0.9575448473746326
[1 9 0 0 0 0],780.8014497756958,0.9745792471702426
[0 9 4 0 1 0],782.8170928955078,0.9641562342582948
[0 5 4 0 0 0],782.8170928955078,0.9639022982501688
[0 9 4 0 0 0],782.8170928955078,0.9654259142989245
[0 9 3 1 0 0],782.8170928955078,0.9631424296555884
[2 9 4 0 0 0],782.8170928955078,0.9682243822011029
[1 9 4 0 0 0],782.8170928955078,0.9654272072521228
[0 7 4 1 0 0],782.8170928955078,0.9618669313255666
[0 9 4 0 0 0],782.8170928955078,0.9654259142989245
[11  9  3  0  0  0],784.9889895915985,0.9710209106734838
[0 9 4 1 0 0],784.9889895915985,0.9577961974763622
[0 8 4 0 0 0],784.9889895915985,0.9633918403275206
[0 9 3 0 0 0],784.9889895915985,0.9674638671299232
[0 6 4 0 0 0],784.9889895915985,0.966445537191023
[0 9 0 0 0 0],784.9889895915985,0.9755943447261473
[0 5 3 0 3 0],784.9889895915985,0.9633905473743223
[0 9 3 2 0 0],784.9889895915985,0.9509334604909705
[0 9 9 1 0 0],790.0046601295471,0.9501716524665926
[0 9 9 0 2 0],790.0046601295471,0.95754678680443
[0 9 3 0 1 0],790.0046601295471,0.9654278537287219
[10  9  4  0  0  0],790.0046601295471,0.9674599882703285
[1 9 4 0 0 0],790.0046601295471,0.9654272072521228
[0 8 0 0 0 0],790.0046601295471,0.9750871191864945
[9 9 4 0 0 0],790.0046601295471,0.9669521162540766
[0 9 3 0 0 0],790.0046601295471,0.9674638671299232
[1 8 4 0 0 0],795.7234637737274,0.9639055306331643
[0 9 4 0 0 0],795.7234637737274,0.9654259142989245
[0 9 4 0 0 0],795.7234637737274,0.9654259142989245
[0 9 4 0 0 0],795.7234637737274,0.9654259142989245
[1 9 0 1 0 0],795.7234637737274,0.967208638168599
[10  9  0  1  0  0],795.7234637737274,0.9666981802459507
[1 8 0 0 0 0],795.7234637737274,0.9766146140948448
[10  9  9  0  0  0],795.7234637737274,0.9575448473746326
[0 8 8 0 0 1],797.6609816551208,0.9628846147878678
[0 9 0 0 0 0],797.6609816551208,0.9755943447261473
[ 0  9 10  0  0  0],797.6609816551208,0.9511893359288938
[0 8 4 0 0 0],797.6609816551208,0.9633918403275206
[0 9 4 3 2 0],797.6609816551208,0.9438226057868447
[0 4 0 1 0 1],797.6609816551208,0.9707663281887587
[ 0  8 17  0  0  0],797.6609816551208,0.9392368886787983
[1 9 4 0 0 0],797.6609816551208,0.9654272072521228
[ 0  8 13  0  1  1],801.7078945636749,0.9588196992280552
[8 9 4 0 0 0],801.7078945636749,0.9661903082296988
[0 9 4 2 0 0],801.7078945636749,0.955258130348301
[1 9 9 0 1 1],801.7078945636749,0.9636477157654437
[0 9 0 0 0 0],801.7078945636749,0.9755943447261473
[1 9 9 6 1 0],801.7078945636749,0.9295827950338185
[2 8 0 1 2 0],801.7078945636749,0.967462574176725
[0 9 9 1 0 0],801.7078945636749,0.9501716524665926
[11  9  3  1  0  0],807.082946062088,0.964666692180943
[10  9  0  0  0  0],807.082946062088,0.9783915196751274
[0 9 4 0 0 0],807.082946062088,0.9654259142989245
[ 0  9 17  2  0  0],807.082946062088,0.9331320808581899
[0 9 3 0 0 0],807.082946062088,0.9674638671299232
[0 9 0 0 0 0],807.082946062088,0.9755943447261473
[0 8 4 0 0 0],807.082946062088,0.9633918403275206
[ 0  9 19  0  0  0],807.082946062088,0.9318598149111639
[0 2 7 0 8 0],811.6923625469208,0.9417872388622426
[0 9 3 0 0 0],811.6923625469208,0.9674638671299232
[0 9 4 0 2 0],811.6923625469208,0.9687348401237511
[0 9 4 0 0 0],811.6923625469208,0.9654259142989245
[8 9 4 0 1 0],811.6923625469208,0.9682250286777019
[0 9 4 0 0 0],811.6923625469208,0.9654259142989245
[1 9 9 0 0 0],811.6923625469208,0.9542398004094007
[0 9 3 0 0 0],811.6923625469208,0.9674638671299232
[0 9 4 0 1 0],815.2548956871033,0.9641562342582948
[2 9 3 0 0 0],815.2548956871033,0.9687322542173548
[0 9 0 0 0 0],815.2548956871033,0.9755943447261473
[ 0  9 20  0  0  0],815.2548956871033,0.9361877171514896
[1 8 9 1 0 0],815.2548956871033,0.9499183629350658
[0 9 0 0 0 0],815.2548956871033,0.9755943447261473
[ 0  7 20  1  0  0],815.2548956871033,0.9288138757668505
[0 9 4 1 0 0],815.2548956871033,0.9577961974763622
[0 9 4 0 2 1],818.1455476284027,0.9697479982498586
[0 9 4 0 0 0],818.1455476284027,0.9654259142989245
[0 9 0 0 0 0],818.1455476284027,0.9755943447261473
[1 9 0 0 0 0],818.1455476284027,0.9745792471702426
[0 9 3 1 1 0],818.1455476284027,0.9628852612644668
[0 9 3 0 0 0],818.1455476284027,0.9674638671299232
[0 9 0 3 0 0],818.1455476284027,0.9458553868050505
[0 4 4 0 0 0],818.1455476284027,0.9651713318141995
[0 9 0 1 3 0],819.708062171936,0.9636503016718402
[2 9 3 0 0 0],819.708062171936,0.9687322542173548
[0 9 4 1 0 0],819.708062171936,0.9577961974763622
[0 9 0 0 2 0],819.708062171936,0.9755956376793455
[0 9 3 0 2 0],819.708062171936,0.9669508233008786
[ 0  9 10  0  0  0],819.708062171936,0.9511893359288938
[ 0  9 11  0  0  0],819.708062171936,0.9506801709594437
[1 8 0 0 0 0],819.708062171936,0.9766146140948448
[10  8 17  0  0  0],826.6768779754639,0.9433102084343992
[0 7 4 0 1 0],826.6768779754639,0.9684828435454225
[0 8 4 0 2 0],826.6768779754639,0.9651745641971949
[0 9 4 1 0 0],826.6768779754639,0.9577961974763622
[0 9 0 1 1 1],826.6768779754639,0.9717840116510599
[0 8 3 1 0 0],826.6768779754639,0.9616142882706389
[0 9 4 0 2 0],826.6768779754639,0.9687348401237511
[0 9 4 0 7 1],826.6768779754639,0.9130498024884695
[0 9 0 0 0 0],829.9425325393677,0.9755943447261473
[6 8 3 0 0 0],829.9425325393677,0.9700038736877818
[9 9 4 0 0 0],829.9425325393677,0.9669521162540766
[11  9  3  0  0  0],829.9425325393677,0.9710209106734838
[0 9 3 0 0 1],829.9425325393677,0.9730517522618922
[0 9 9 0 0 0],829.9425325393677,0.9552555444419045
[0 8 4 0 0 0],829.9425325393677,0.9633918403275206
[1 8 4 0 0 0],829.9425325393677,0.9639055306331643
[0 9 0 0 3 0],832.6456828117371,0.9748338296549677
[0 9 4 1 0 0],832.6456828117371,0.9577961974763622
[ 0  9 13  1  0  0],832.6456828117371,0.943810969208061
[ 2  9 14  0  0  0],832.6456828117371,0.9471244203690812
[0 8 4 0 0 0],832.6456828117371,0.9633918403275206
[0 8 0 0 0 0],832.6456828117371,0.9750871191864945
[0 9 4 2 0 0],832.6456828117371,0.955258130348301
[0 9 4 0 0 0],832.6456828117371,0.9654259142989245
[0 9 0 1 0 0],837.3644771575928,0.9661877223233024
[0 9 4 0 0 0],837.3644771575928,0.9654259142989245
[0 8 4 0 2 0],837.3644771575928,0.9651745641971949
[0 9 9 1 0 0],837.3644771575928,0.9501716524665926
[0 9 0 0 0 0],837.3644771575928,0.9755943447261473
[0 7 0 0 0 0],837.3644771575928,0.9727965233005682
[6 9 0 2 0 0],837.3644771575928,0.9549996690039813
[0 6 0 0 2 0],837.3644771575928,0.9735628566611396
[1 8 4 0 0 0],840.9270100593567,0.9639055306331643
[0 9 0 0 1 0],840.9270100593567,0.9750877656630936
[2 9 9 0 0 1],840.9270100593567,0.9633924868041197
[0 9 4 0 0 0],840.9270100593567,0.9654259142989245
[0 9 4 0 0 0],840.9270100593567,0.9654259142989245
[0 9 9 0 0 0],840.9270100593567,0.9552555444419045
[0 9 4 0 0 0],840.9270100593567,0.9654259142989245
[2 9 4 0 2 0],840.9270100593567,0.9669501768242794
[0 9 0 0 0 0],841.6457669734955,0.9755943447261473
[0 9 3 1 0 0],841.6457669734955,0.9631424296555884
[0 9 0 0 0 0],841.6457669734955,0.9755943447261473
[ 0  9 11  0  0  0],841.6457669734955,0.9506801709594437
[0 8 0 0 0 0],841.6457669734955,0.9750871191864945
[1 9 4 0 0 0],841.6457669734955,0.9654272072521228
[0 9 4 0 0 0],841.6457669734955,0.9654259142989245
[ 0  9 10  1  0  0],841.6457669734955,0.9491513830978952
[1 9 0 0 0 0],841.7082669734955,0.9745792471702426
[0 9 0 0 0 0],841.7082669734955,0.9755943447261473
[0 9 4 0 0 0],841.7082669734955,0.9654259142989245
[0 9 0 0 0 0],841.7082669734955,0.9755943447261473
[0 9 3 0 0 0],841.7082669734955,0.9674638671299232
[0 8 0 0 0 0],841.7082669734955,0.9750871191864945
[0 9 4 0 0 0],841.7082669734955,0.9654259142989245
[0 8 0 0 0 0],841.7082669734955,0.9750871191864945
