reward_min,rewards_max,rewards_mean,time
0.6821862855937086,0.9229545997585797,0.852846006558893,28.469321727752686
0.7815780545502127,0.9186357481906413,0.8785261096382937,49.392772912979126
0.8901625914505797,0.9308388990658671,0.9139969715157239,73.65846276283264
0.8718559257079436,0.9420288918149857,0.909768739805064,94.07875370979309
0.8413389978474914,0.9247379701048533,0.8782416437727754,116.06155800819397
0.843623775444026,0.9361786664791023,0.8861870027948476,139.64263582229614
0.8098153766269229,0.9405078616726263,0.881260043013967,160.42451095581055
0.7289706334126,0.9453365246866141,0.8492249133462767,177.04633498191833
0.7714096241229899,0.939742821265253,0.8532270721902316,197.31581139564514
0.8759279525103463,0.9328703871308748,0.9041106634763477,218.04439282417297
0.8133640159746953,0.9776213074549613,0.8948291504573435,242.66756963729858
0.6834656627833249,0.9252445491679071,0.8541509842218336,266.968843460083
0.7805674823305015,0.9285521820395355,0.8803375047451383,301.95919585227966
0.7691235535732572,0.9450800027720916,0.857487207521057,320.01139068603516
0.7577041909267785,0.9394856528741315,0.8749368392362681,347.8045299053192
0.8517684755254303,0.9598302714477662,0.9052892388022495,367.45554971694946
0.7353254983817398,0.9494033796762238,0.886792040243944,387.7031364440918
0.7558969009463383,0.9138064387000545,0.8533248840996753,414.0619115829468
0.6910585304397385,0.9372021682307952,0.8191895297425782,438.54625153541565
0.5784239469413381,0.9562706419978093,0.8544037080863361,461.4308660030365
0.7973324306796072,0.9402494003283066,0.8850715074231029,485.9214379787445
0.8240416113713682,0.9293165759703097,0.8955293330999122,506.6208484172821
0.7978752124322105,0.9458450431794649,0.8900029117306023,535.8050048351288
0.628816409955119,0.9674541699809367,0.8653076995880133,556.6535766124725
0.8479510312077527,0.9326261482717353,0.8922586140420923,588.1560730934143
0.8304113453022873,0.944573423709038,0.8997607163839927,606.546327829361
0.8731281916549698,0.9644037055004298,0.9155536225186935,623.7497608661652
0.8624499497816978,0.9555049551138368,0.9176198425389878,648.3122129440308
0.8428774828580265,0.9577903791869704,0.9144746369128829,669.4681513309479
0.896513577560125,0.9537254636271578,0.9255974284195251,691.6228716373444
0.8151422145081761,0.9651687459078031,0.9192730124982028,713.404477596283
0.8891462009414768,0.9346563433835446,0.9104708618774301,737.0902092456818
0.8944788571121218,0.954997729574184,0.9281095718359624,760.0570156574249
0.8479594354035411,0.9547425006128598,0.9090076590668602,783.5618262290955
0.893717695564343,0.9509315210611733,0.9231183199573014,808.8652572631836
0.7762428124731713,0.9753345904286295,0.9190494447283195,834.4366738796234
0.7861463167900834,0.9435538008169395,0.9063989966941772,855.6250352859497
0.863475390963188,0.9516933290855512,0.9104379077327911,874.3314492702484
0.839047755484966,0.9565239315293361,0.9103114245861774,895.345685005188
0.8868556050555505,0.955505601590436,0.9203209833891717,908.5140120983124
0.9016000554418331,0.9666891295735633,0.9350684237297252,926.709486246109
0.8746589189463156,0.9532137127513114,0.9216575414339783,945.5475168228149
0.770139297605761,0.9565213456229397,0.9003913543064134,964.8785946369171
0.7846401556095033,0.9567772210608629,0.9018266131659873,984.2190058231354
0.7968413670549319,0.9750813008971027,0.8972474416335068,1005.8360657691956
0.9117697788222541,0.9407617976807523,0.9330033350434794,1026.3135435581207
0.8726119154429295,0.9669462979646848,0.9157754124779294,1042.8969008922577
0.9163503241175077,0.9649122239932808,0.9337017398754007,1063.0826342105865
0.7493074942670455,0.9453332923036185,0.9073550547746693,1081.8501632213593
0.8868536656257531,0.9572850930771148,0.9264236093512581,1102.9541146755219
0.902107927458085,0.955506894543634,0.9321764268255723,1118.2986047267914
0.884565009169624,0.9501638947474035,0.9203538567242359,1136.1014053821564
0.9071937588631942,0.964404998453628,0.9323038796870846,1154.7474575042725
0.9127919876207489,0.9666923619565588,0.934497714188041,1172.330852508545
0.8756662587830311,0.9524538441567307,0.919845176612235,1198.750108718872
0.9216920309605401,0.9567759281076647,0.938533473653234,1214.274073600769
0.8990587559307763,0.9542326891668107,0.9355767806034265,1235.5625863075256
0.8403355368703705,0.9509289351547768,0.9142861243365857,1257.5934760570526
0.8764403498627918,0.9697402405306694,0.929508563358327,1271.922070980072
0.8896424363789449,0.9659247356427891,0.9313482256544671,1293.9630727767944
0.8723644442007945,0.9585547731177446,0.9365951913519015,1311.7026014328003
0.9031275503501834,0.9552503726291117,0.9274406463369602,1328.9215466976166
0.8957595272549362,0.9427945786989581,0.9230558864797436,1343.968231678009
0.9117749506350469,0.9496553762545525,0.9326534457461323,1358.4945533275604
0.9013467659103063,0.9501664806537999,0.9271869527575588,1375.1265678405762
0.898039779515277,0.9486415716518459,0.9338616620241027,1392.4218204021454
0.7413921640830015,0.9509282886781778,0.9067790118010425,1410.2354357242584
0.89219214008579,0.9499118981690748,0.9233409180122862,1431.7185542583466
0.9171127786184847,0.9555036621606385,0.9370394177469721,1447.3142535686493
0.9209276370297659,0.9666910690033607,0.9455246332150367,1470.264931678772
0.8426170820839096,0.9758444018746787,0.9250576527831076,1491.9032657146454
0.8647353738548313,0.9649102845634835,0.9189856374879886,1515.1562156677246
0.8919349716946685,0.9760976914062056,0.9450794371050675,1534.2292001247406
0.8972766785377009,0.9758424624448814,0.9443167401753658,1558.422892332077
0.898293715523403,0.950167127130399,0.9337970466880228,1576.006067276001
0.8616816769913289,0.9588093556024696,0.9237539680733653,1595.8595016002655
0.8443894623279984,0.9715197320173483,0.9316359239029809,1614.8967142105103
0.7854026101104803,0.9671995874962116,0.8946103504523785,1637.171157836914
0.9173660681500115,0.9644043519770289,0.9370397409852718,1655.6319165229797
0.9328742659904694,0.9730465804490995,0.9495607159185294,1670.0985333919525
0.9270259800843833,0.9699954694919934,0.9469221701650532,1688.2057917118073
0.8865997296176271,0.9773693108766326,0.9272514872840638,1707.718731880188
0.9013480588635046,0.9389751949514833,0.921847023725174,1723.3951828479767
0.9321131044426906,0.9671995874962116,0.948671616651789,1743.5310168266296
0.9166049066022328,0.9715190855407492,0.9384380860310371,1760.8438260555267
0.86498025919057,0.9633834361317323,0.933319946957888,1774.8720710277557
0.9176238830177321,0.9524519047269335,0.9351638921614971,1799.4837992191315
0.9028755537718548,0.9712670889624206,0.9357363795138289,1818.6246995925903
0.9110079707978762,0.9783869943389337,0.947494657517385,1833.8318629264832
0.8766800633857377,0.9532188845641041,0.9187653829106756,1851.5000076293945
0.9349115723448689,0.9674522305511394,0.9469240287852756,1874.9060380458832
0.8670195049747667,0.9570259852561961,0.9359581694730646,1889.8227005004883
0.9150877553194681,0.9552477867227154,0.9391378646257315,1917.0775828361511
0.7693936514963606,0.9631327325066018,0.9169211952783418,1938.452971458435
0.9097402301870438,0.9717762539318706,0.9432363808067821,1957.5797555446625
0.8899196455446384,0.9481285278228013,0.9224211272690036,1972.2077074050903
0.9338932424059687,0.9651648670482085,0.9495608775376791,1993.2628591060638
0.9153307012254093,0.9567778675374621,0.9364357540606487,2016.8486807346344
0.9303342594326107,0.9760970449296065,0.9528353946455188,2032.9771311283112
0.9206737010216399,0.9738077419968783,0.9432369464738063,2049.0153017044067
0.9054207321425062,0.9644030590238306,0.9467969799716378,2066.221111536026
0.887360891165406,0.9702506984533177,0.934051467553598,2087.8898561000824
0.9310954209803894,0.9755885264367554,0.9479077075784641,2098.9152574539185
0.8914270996784166,0.9529623626495818,0.9361167178589936,2117.139999628067
0.8901638844037779,0.9730446410193023,0.937325014946539,2137.6722342967987
0.9412703161736033,0.9702519914065159,0.9540747064479058,2152.8393359184265
0.9000744999632802,0.9753332974754313,0.9424731990196311,2171.610195159912
0.9112619068060022,0.9689764930764941,0.9398978140298868,2194.9673159122467
0.9234669971110254,0.9760983378828046,0.9573792685556886,2214.4997420310974
0.9313506499417137,0.9534689417126354,0.9430764586580801,2237.2076365947723
0.9295698655018365,0.9618611130361747,0.9495620088717276,2254.8686168193817
0.9420308312447829,0.9743181999195266,0.9560444075119546,2267.367044687271
0.8395530415948216,0.9712657960092224,0.9251191973553418,2290.7664833068848
0.9107546812663494,0.9562699955212102,0.9369128537907836,2314.1894454956055
0.8957537089655443,0.9766062098990566,0.947144687410463,2332.2224049568176
0.9321131044426906,0.9671982945430134,0.947113915124346,2349.1400039196014
0.8733756628971048,0.9758437553980797,0.9469543970235182,2371.053934812546
0.9364364813468228,0.9720308364165957,0.9508956577718383,2389.8144812583923
0.8919466082734524,0.9730478734022977,0.9335757415862364,2411.1025648117065
